Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
2015-09-06,2015,9,6,,30.9,,19.3,,25.1,,0,,7.1,,,M,,M,0,,,,,,<31,
2015-09-07,2015,9,7,,31.8,,22,,26.9,,0,,8.9,,,M,,M,15.9,,,,36,,39,
2015-09-08,2015,9,8,,28.4,,21.5,,25,,0,,7,,,M,,M,0,,,,,,<31,
2015-09-09,2015,9,9,,28.6,,19,,23.8,,0,,5.8,,,M,,M,0.3,,,,,,<31,
2015-09-10,2015,9,10,,23.9,,17.8,,20.9,,0,,2.9,,,M,,M,0,,,,,,<31,
2015-09-11,2015,9,11,,25.4,,15.1,,20.3,,0,,2.3,,,M,,M,0,,,,,,<31,
2015-09-12,2015,9,12,,19.4,,14.8,,17.1,,0.9,,0,,,M,,M,13,,,,,,<31,
2015-09-13,2015,9,13,,21.2,,14.9,,18.1,,0,,0.1,,,M,,M,18.6,,,,,,<31,
2015-09-14,2015,9,14,,20.4,,14.3,,17.4,,0.6,,0,,,M,,M,10.7,,,,,,<31,
2015-09-15,2015,9,15,,25.8,,15.1,,20.5,,0,,2.5,,,M,,M,0,,,,,,<31,
2015-09-16,2015,9,16,,28.1,,18,,23.1,,0,,5.1,,,M,,M,0,,,,,,<31,
2015-09-17,2015,9,17,,27.9,,19.4,,23.7,,0,,5.7,,,M,,M,0,,,,,,<31,
2015-09-18,2015,9,18,,28.6,,17.9,,23.3,,0,,5.3,,,M,,M,0,,,,,,<31,
2015-09-19,2015,9,19,,27.9,,13.8,,20.9,,0,,2.9,,,M,,M,7.7,,,,,,<31,
2015-09-20,2015,9,20,,18.2,,11.8,,15,,3,,0,,,M,,M,0,,,,,,<31,
2015-09-21,2015,9,21,,20.9,,10.4,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
2015-09-22,2015,9,22,,22.8,,13.7,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
2015-09-23,2015,9,23,,23.9,,14.5,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
2015-09-24,2015,9,24,,19,,12.9,,16,,2,,0,,,M,,M,0,,,,,,<31,
2015-09-25,2015,9,25,,14.9,,9.8,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2015-09-26,2015,9,26,,17.8,,7.2,,12.5,,5.5,,0,,,M,,M,0,,,,,,<31,
2015-09-27,2015,9,27,,23.1,,9.1,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2015-09-28,2015,9,28,,21.2,,14.9,,18.1,,0,,0.1,,,M,,M,0.7,,,,,,<31,
2015-09-29,2015,9,29,,24.5,,12.8,,18.7,,0,,0.7,,,M,,M,30.6,,,,35,,35,
2015-09-30,2015,9,30,,12.9,,6.9,,9.9,,8.1,,0,,,M,,M,4.4,,,,34,,43,
2015-10-01,2015,10,1,,13.5,,5.1,,9.3,,8.7,,0,,,M,,M,0,,,,1,,32,
2015-10-02,2015,10,2,,12.3,,4.4,,8.4,,9.6,,0,,,M,,M,0,,,,36,,33,
2015-10-03,2015,10,3,,12.7,,4.9,,8.8,,9.2,,0,,,M,,M,0,,,,,,<31,
2015-10-04,2015,10,4,,15.3,,3.9,,9.6,,8.4,,0,,,M,,M,0,,,,,,<31,
2015-10-05,2015,10,5,,15.7,,6.1,,10.9,,7.1,,0,,,M,,M,0,,,,,,<31,
2015-10-06,2015,10,6,,14.7,,11,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
2015-10-07,2015,10,7,,17.5,,8.7,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
2015-10-08,2015,10,8,,,M,6.2,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2015-10-09,2015,10,9,,8.4,,5.4,,6.9,,11.1,,0,,,M,,M,6.6,,,,,,<31,
2015-10-10,2015,10,10,,9.7,,3.2,,6.5,,11.5,,0,,,M,,M,0,,,,,,<31,
2015-10-11,2015,10,11,,17.3,,7.7,,12.5,,5.5,,0,,,M,,M,0,,,,19,,35,
2015-10-12,2015,10,12,,23.9,,12.7,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
2015-10-13,2015,10,13,,17.1,,12.8,,15,,3,,0,,,M,,M,4.8,,,,20,,32,
2015-10-14,2015,10,14,,14.3,,5.5,,9.9,,8.1,,0,,,M,,M,0.2,,,,,,<31,
2015-10-15,2015,10,15,,13.7,,4.8,,9.3,,8.7,,0,,,M,,M,10.6,,,,,,<31,
2015-10-16,2015,10,16,,10.4,,4.7,,7.6,,10.4,,0,,,M,,M,7,,,,,,<31,
2015-10-17,2015,10,17,,6.2,,-0.3,,3,,15,,0,,,M,,M,6.1,,,,35,,32,
2015-10-18,2015,10,18,,3.4,,-1.8,,0.8,,17.2,,0,,,M,,M,0,,,,,,<31,
2015-10-19,2015,10,19,,7.5,,-2.1,,2.7,,15.3,,0,,,M,,M,0,,,,,,<31,
2015-10-20,2015,10,20,,17.2,,7.2,,12.2,,5.8,,0,,,M,,M,0,,,,,,<31,
2015-10-21,2015,10,21,,9.5,,2.9,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
2015-10-22,2015,10,22,,17.2,,3.6,,10.4,,7.6,,0,,,M,,M,2.9,,,,35,,37,
2015-10-23,2015,10,23,,7.6,,2.5,,5.1,,12.9,,0,,,M,,M,0,,,,,,<31,
2015-10-24,2015,10,24,,10.5,,1.5,,6,,12,,0,,,M,,M,6.9,,,,15,,33,
2015-10-25,2015,10,25,,12.3,,5.6,,9,,9,,0,,,M,,M,14.7,,,,,,<31,
2015-10-26,2015,10,26,,7.5,,1.5,,4.5,,13.5,,0,,,M,,M,0.2,,,,,,<31,
2015-10-27,2015,10,27,,10.7,,1,,5.9,,12.1,,0,,,M,,M,0,,,,,,<31,
2015-10-28,2015,10,28,,10.2,,2.2,,6.2,,11.8,,0,,,M,,M,32.1,,,,,,<31,
2015-10-29,2015,10,29,,15.4,,7.1,,11.3,,6.7,,0,,,M,,M,11.1,,,,20,,46,
2015-10-30,2015,10,30,,8.5,,1.3,,4.9,,13.1,,0,,,M,,M,0.5,,,,36,,35,
2015-10-31,2015,10,31,,8.3,,0.8,,4.6,,13.4,,0,,,M,,M,0,,,,,,<31,
2015-11-01,2015,11,1,,12.6,,5.7,,9.2,,8.8,,0,,,M,,M,7.6,,,,,,<31,
2015-11-02,2015,11,2,,11.8,,6.8,,9.3,,8.7,,0,,,M,,M,0.2,,,,,,<31,
2015-11-03,2015,11,3,,15.1,,6.5,,10.8,,7.2,,0,,,M,,M,0.5,,,,,,<31,
2015-11-04,2015,11,4,,13.4,,6.1,,9.8,,8.2,,0,,,M,,M,0,,,,,,<31,
2015-11-05,2015,11,5,,18,,5.7,,11.9,,6.1,,0,,,M,,M,0,,,,,,<31,
2015-11-06,2015,11,6,,18.8,,10.3,,14.6,,3.4,,0,,,M,,M,1.8,,,,19,,35,
2015-11-07,2015,11,7,,10.7,,3.9,,7.3,,10.7,,0,,,M,,M,0.2,,,,,,<31,
2015-11-08,2015,11,8,,7,,0.6,,3.8,,14.2,,0,,,M,,M,0,,,,,,<31,
2015-11-09,2015,11,9,,11.5,,5.5,,8.5,,9.5,,0,,,M,,M,0,,,,,,<31,
2015-11-10,2015,11,10,,11.8,,3.3,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
2015-11-11,2015,11,11,,9.9,,5.2,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
2015-11-12,2015,11,12,,11.5,,6.3,,8.9,,9.1,,0,,,M,,M,12.4,,,,,,<31,
2015-11-13,2015,11,13,,9.3,,1.1,,5.2,,12.8,,0,,,M,,M,9.2,,,,,,<31,
2015-11-14,2015,11,14,,3.8,,-0.5,,1.7,,16.3,,0,,,M,,M,0.2,,0,T,35,,33,
2015-11-15,2015,11,15,,7.2,,0.3,,3.8,,14.2,,0,,,M,,M,0,,0,T,,,<31,
2015-11-16,2015,11,16,,7,,0.3,,3.7,,14.3,,0,,,M,,M,0.2,,0,T,,,<31,
2015-11-17,2015,11,17,,4.7,,-1,,1.9,,16.1,,0,,,M,,M,0,,0,T,,,<31,
2015-11-18,2015,11,18,,9.6,,-1.7,,4,,14,,0,,,M,,M,0,,0,T,,,<31,
2015-11-19,2015,11,19,,13.2,,9.4,,11.3,,6.7,,0,,,M,,M,9.9,,,,22,,33,
2015-11-20,2015,11,20,,10.9,,2.4,,6.7,,11.3,,0,,,M,,M,0.3,,,,20,,37,
2015-11-21,2015,11,21,,5.3,,1,,3.2,,14.8,,0,,,M,,M,0,,,,,,<31,
2015-11-22,2015,11,22,,7.7,,-1.7,,3,,15,,0,,,M,,M,0.5,,,,22,,46,
2015-11-23,2015,11,23,,0.7,,-4.5,,-1.9,,19.9,,0,,,M,,M,0.3,,,,,,<31,
2015-11-24,2015,11,24,,-2.5,,-5.7,,-4.1,,22.1,,0,,,M,,M,0.2,,0,T,,,<31,
2015-11-25,2015,11,25,,4.8,,-4.8,,0,,18,,0,,,M,,M,0.2,,0,T,,,<31,
2015-11-26,2015,11,26,,9.6,,4.3,,7,,11,,0,,,M,,M,0,,0,T,,,<31,
2015-11-27,2015,11,27,,14.5,,0.7,,7.6,,10.4,,0,,,M,,M,16.3,,0,T,2,,35,
2015-11-28,2015,11,28,,1.4,,-3.5,,-1.1,,19.1,,0,,,M,,M,0,,0,T,,,<31,
2015-11-29,2015,11,29,,-0.1,,-5.6,,-2.9,,20.9,,0,,,M,,M,0.2,,0,T,,,<31,
2015-11-30,2015,11,30,,-2.5,,-9,,-5.8,,23.8,,0,,,M,,M,0,,0,T,,,<31,
2015-12-01,2015,12,1,,4.4,,-4.4,,0,,18,,0,,,M,,M,4.8,,0,T,,,<31,
2015-12-02,2015,12,2,,6.1,,3.1,,4.6,,13.4,,0,,,M,,M,13.4,,0,T,,,<31,
2015-12-03,2015,12,3,,5,,0.6,,2.8,,15.2,,0,,,M,,M,1.6,,0,T,1,,32,
2015-12-04,2015,12,4,,5.6,,0.5,,3.1,,14.9,,0,,,M,,M,0,,0,T,,,<31,
2015-12-05,2015,12,5,,6.1,,2.9,,4.5,,13.5,,0,,,M,,M,0,,0,T,,,<31,
2015-12-06,2015,12,6,,5.3,,2.2,,3.8,,14.2,,0,,,M,,M,0,,0,T,,,<31,
2015-12-07,2015,12,7,,4.7,,1.1,,2.9,,15.1,,0,,,M,,M,0,,0,T,,,<31,
2015-12-08,2015,12,8,,3.5,,-0.5,,1.5,,16.5,,0,,,M,,M,0,,0,T,,,<31,
2015-12-09,2015,12,9,,7.2,,1.4,,4.3,,13.7,,0,,,M,,M,0,,0,T,,,<31,
2015-12-10,2015,12,10,,10.1,,5.9,,8,,10,,0,,,M,,M,2.6,,0,T,,,<31,
2015-12-11,2015,12,11,,13.8,,7.5,,10.7,,7.3,,0,,,M,,M,0,,,,21,,32,
2015-12-12,2015,12,12,,10.5,,3.7,,7.1,,10.9,,0,,,M,,M,0,,,,,,<31,
2015-12-13,2015,12,13,,3.8,,0.6,,2.2,,15.8,,0,,,M,,M,2.9,,,,,,<31,
2015-12-14,2015,12,14,,3.7,,0.8,,2.3,,15.7,,0,,,M,,M,7.6,,0,T,,,<31,
2015-12-15,2015,12,15,,,M,2.1,E,,M,,M,,M,,M,,M,,M,0,T,,,<31,
2015-12-16,2015,12,16,,1.3,,0.2,,0.8,,17.2,,0,,,M,,M,0,,0,T,,,<31,
2015-12-17,2015,12,17,,8.5,,0.3,,4.4,,13.6,,0,,,M,,M,16.9,,0,T,,,<31,
2015-12-18,2015,12,18,,7.8,,1.4,,4.6,,13.4,,0,,,M,,M,0,,0,T,,,<31,
2015-12-19,2015,12,19,,1.5,,-4.4,,-1.5,,19.5,,0,,,M,,M,0,,0,T,2,,32,
2015-12-20,2015,12,20,,0.2,,-6.1,,-3,,21,,0,,,M,,M,0,,0,T,,,<31,
2015-12-21,2015,12,21,,4.2,,0.2,,2.2,,15.8,,0,,,M,,M,8.5,,0,T,,,<31,
2015-12-22,2015,12,22,,4.7,,1.4,,3.1,,14.9,,0,,,M,,M,5.3,,0,T,,,<31,
2015-12-23,2015,12,23,,10.1,,2.2,,6.2,,11.8,,0,,,M,,M,8.2,,0,T,,,<31,
2015-12-24,2015,12,24,,17,,7,,12,,6,,0,,,M,,M,1.3,,,,23,,48,
2015-12-25,2015,12,25,,7.7,,3.4,,5.6,,12.4,,0,,,M,,M,0,,,,,,<31,
2015-12-26,2015,12,26,,4,,0.3,,2.2,,15.8,,0,,,M,,M,0,,,,,,<31,
2015-12-27,2015,12,27,,1.7,,-3.8,,-1.1,,19.1,,0,,,M,,M,11.5,,2,,,,<31,
2015-12-28,2015,12,28,,-3.8,,-11.3,,-7.6,,25.6,,0,,,M,,M,0,,4,,36,,33,
2015-12-29,2015,12,29,,-7.3,,-12.1,,-9.7,,27.7,,0,,,M,,M,29.9,,14,,3,,33,
2015-12-30,2015,12,30,,-4.8,,-8.8,,-6.8,,24.8,,0,,,M,,M,2.8,,31,,,,<31,
2015-12-31,2015,12,31,,-0.4,,-4.8,,-2.6,,20.6,,0,,,M,,M,1.2,,35,,,,<31,
2016-01-01,2016,1,1,,-0.1,,-3.6,,-1.9,,19.9,,0,,,M,,M,0.7,,32,,,,<31,
2016-01-02,2016,1,2,,0.4,,-4.4,,-2,,20,,0,,,M,,M,1.2,,30,,21,,32,
2016-01-03,2016,1,3,,0.2,,-14.8,,-7.3,,25.3,,0,,,M,,M,7.7,,32,,1,,32,
2016-01-04,2016,1,4,,-13.5,,-18.5,,-16,,34,,0,,,M,,M,0,,52,,1,,35,
2016-01-05,2016,1,5,,-7.5,,-19,,-13.3,,31.3,,0,,,M,,M,0,,45,,,,<31,
2016-01-06,2016,1,6,,0.2,,-11.1,,-5.5,,23.5,,0,,,M,,M,0,,42,,,,<31,
2016-01-07,2016,1,7,,0.8,,-4.9,,-2.1,,20.1,,0,,,M,,M,0,,40,,,,<31,
2016-01-08,2016,1,8,,2.3,,-5.3,,-1.5,,19.5,,0,,,M,,M,0,,38,,,,<31,
2016-01-09,2016,1,9,,4.5,,1.5,,3,,15,,0,,,M,,M,2.5,,,,,,<31,
2016-01-10,2016,1,10,,8.5,,-0.7,,3.9,,14.1,,0,,,M,,M,8,,29,,23,,50,
2016-01-11,2016,1,11,,-0.7,,-11.7,,-6.2,,24.2,,0,,,M,,M,0,,21,,20,,54,
2016-01-12,2016,1,12,,-3.5,,-11.8,,-7.7,,25.7,,0,,,M,,M,8.1,,21,,,,<31,
2016-01-13,2016,1,13,,-3.6,,-14.4,,-9,,27,,0,,,M,,M,0,,32,,29,,33,
2016-01-14,2016,1,14,,-9,,-13.8,,-11.4,,29.4,,0,,,M,,M,0.9,,31,,,,<31,
2016-01-15,2016,1,15,,-8.4,,-13.8,,-11.1,,29.1,,0,,,M,,M,0,,30,,6,,32,
2016-01-16,2016,1,16,,-1.8,,-8.7,,-5.3,,23.3,,0,,,M,,M,0.9,,37,,,,<31,
2016-01-17,2016,1,17,,-4.5,,-10.7,,-7.6,,25.6,,0,,,M,,M,0,,36,,,,<31,
2016-01-18,2016,1,18,,-7.2,,-14.7,,-11,,29,,0,,,M,,M,6,,41,,27,,33,
2016-01-19,2016,1,19,,-9.1,,-16.6,,-12.9,,30.9,,0,,,M,,M,1.4,,44,,26,,39,
2016-01-20,2016,1,20,,-4.1,,-11.2,,-7.7,,25.7,,0,,,M,,M,0,,47,,,,<31,
2016-01-21,2016,1,21,,-6.2,,-12.5,,-9.4,,27.4,,0,,,M,,M,0,,46,,,,<31,
2016-01-22,2016,1,22,,-2.6,,-9.6,,-6.1,,24.1,,0,,,M,,M,0,,45,,,,<31,
2016-01-23,2016,1,23,,-8.4,,-12.4,,-10.4,,28.4,,0,,,M,,M,0,,44,,,,<31,
2016-01-24,2016,1,24,,-6.1,,-13.7,,-9.9,,27.9,,0,,,M,,M,0,,43,,,,<31,
2016-01-25,2016,1,25,,,M,-7.3,E,,M,,M,,M,,M,,M,,M,43,,,,<31,
2016-01-26,2016,1,26,,5.6,,-1.6,,2,,16,,0,,,M,,M,3.7,,43,,23,,39,
2016-01-27,2016,1,27,,2.2,,-7.8,,-2.8,,20.8,,0,,,M,,M,0,,41,,,,<31,
2016-01-28,2016,1,28,,1.7,,-7,,-2.7,,20.7,,0,,,M,,M,0,,40,,,,<31,
2016-01-29,2016,1,29,,1.3,,-7.6,,-3.2,,21.2,,0,,,M,,M,1.5,,40,,27,,39,
2016-01-30,2016,1,30,,0.8,,-8.9,,-4.1,,22.1,,0,,,M,,M,0,,41,,29,,33,
2016-01-31,2016,1,31,,5.6,,-1.3,,2.2,,15.8,,0,,,M,,M,1.1,,41,,,,<31,
2016-02-01,2016,2,1,,,M,3.1,E,,M,,M,,M,,M,,M,,M,37,,20,,39,
2016-02-02,2016,2,2,,0.4,,-6.8,,-3.2,,21.2,,0,,,M,,M,0,,34,,,,<31,
2016-02-03,2016,2,3,,8.6,,-5.6,,1.5,,16.5,,0,,,M,,M,16.6,,37,,,,<31,
2016-02-04,2016,2,4,,8.4,,0,,4.2,,13.8,,0,,,M,,M,0,,33,,,,<31,
2016-02-05,2016,2,5,,0.2,,-6.2,,-3,,21,,0,,,M,,M,0,,33,,,,<31,
2016-02-06,2016,2,6,,1.2,,-4.3,,-1.6,,19.6,,0,,,M,,M,2.7,,32,,21,,32,
2016-02-07,2016,2,7,,0.8,,-9.3,,-4.3,,22.3,,0,,,M,,M,0.2,,36,,,,<31,
2016-02-08,2016,2,8,,-5.8,,-9.7,,-7.8,,25.8,,0,,,M,,M,0,,37,,36,,33,
2016-02-09,2016,2,9,,-5.7,,-8.7,,-7.2,,25.2,,0,,,M,,M,1.8,,41,,,,<31,
2016-02-10,2016,2,10,,-4.9,,-7.4,,-6.2,,24.2,,0,,,M,,M,2.1,,43,,,,<31,
2016-02-11,2016,2,11,,-7.1,,-18.3,,-12.7,,30.7,,0,,,M,,M,1.7,,47,,,,<31,
2016-02-12,2016,2,12,,-6.5,,-19.2,,-12.9,,30.9,,0,,,M,,M,3.2,,46,,,,<31,
2016-02-13,2016,2,13,,-11.5,,-27,,-19.3,,37.3,,0,,,M,,M,0.4,,51,,26,,35,
2016-02-14,2016,2,14,,-19.5,,-27.8,,-23.7,,41.7,,0,,,M,,M,0,,51,,,,<31,
2016-02-15,2016,2,15,,-3.7,,-21,,-12.4,,30.4,,0,,,M,,M,0,,50,,,,<31,
2016-02-16,2016,2,16,,1.4,,-6.9,,-2.8,,20.8,,0,,,M,,M,18.8,,55,,,,<31,
2016-02-17,2016,2,17,,-0.1,,-10.2,,-5.2,,23.2,,0,,,M,,M,3,,58,,,,<31,
2016-02-18,2016,2,18,,-8.1,,-13.8,,-11,,29,,0,,,M,,M,0.2,,57,,,,<31,
2016-02-19,2016,2,19,,1.4,,-13.2,,-5.9,,23.9,,0,,,M,,M,4.4,,56,,15,,32,
2016-02-20,2016,2,20,,4.4,,-0.4,,2,,16,,0,,,M,,M,8.4,,62,,17,,39,
2016-02-21,2016,2,21,,4.1,,-9.8,,-2.9,,20.9,,0,,,M,,M,1.1,,57,,,,<31,
2016-02-22,2016,2,22,,-7.4,,-14.1,,-10.8,,28.8,,0,,,M,,M,0,,53,,,,<31,
2016-02-23,2016,2,23,,-4.9,,-12.3,,-8.6,,26.6,,0,,,M,,M,0,,53,,,,<31,
2016-02-24,2016,2,24,,0.6,,-5.3,,-2.4,,20.4,,0,,,M,,M,30,,53,,,,<31,
2016-02-25,2016,2,25,,2.1,,-3.6,,-0.8,,18.8,,0,,,M,,M,14.2,,58,,,,<31,
2016-02-26,2016,2,26,,-3.6,,-12.8,,-8.2,,26.2,,0,,,M,,M,0.2,,60,,27,,33,
2016-02-27,2016,2,27,,2.9,,-11.1,,-4.1,,22.1,,0,,,M,,M,0,,59,,15,,44,
2016-02-28,2016,2,28,,2.3,,-9,,-3.4,,21.4,,0,,,M,,M,3,,59,,7,,32,
2016-02-29,2016,2,29,,1.9,,-10.1,,-4.1,,22.1,,0,,,M,,M,4.9,,67,,36,,37,
2016-03-01,2016,3,1,,-8.8,,-15.3,,-12.1,,30.1,,0,,,M,,M,0.4,,65,,2,,35,
2016-03-02,2016,3,2,,-7.3,,-14.2,,-10.8,,28.8,,0,,,M,,M,11.8,,70,,1,,37,
2016-03-03,2016,3,3,,-11.8,,-19.3,,-15.6,,33.6,,0,,,M,,M,0,,70,,,,<31,
2016-03-04,2016,3,4,,-5.2,,-14.5,,-9.9,,27.9,,0,,,M,,M,0,,69,,,,<31,
2016-03-05,2016,3,5,,-1.5,,-13.6,,-7.6,,25.6,,0,,,M,,M,0,,69,,,,<31,
2016-03-06,2016,3,6,,2.5,,-5.4,,-1.5,,19.5,,0,,,M,,M,0,,69,,,,<31,
2016-03-07,2016,3,7,,4.3,,-0.7,,1.8,,16.2,,0,,,M,,M,7.3,,68,,,,<31,
2016-03-08,2016,3,8,,4.2,,2,,3.1,,14.9,,0,,,M,,M,0,,70,,,,<31,
2016-03-09,2016,3,9,,12.8,,1,,6.9,,11.1,,0,,,M,,M,0,,64,,,,<31,
2016-03-10,2016,3,10,,10,,1.8,,5.9,,12.1,,0,,,M,,M,0,,53,,,,<31,
2016-03-11,2016,3,11,,6.2,,0,,3.1,,14.9,,0,,,M,,M,0.5,,49,,,,<31,
2016-03-12,2016,3,12,,10.7,,-0.6,,5.1,,12.9,,0,,,M,,M,0,,47,,22,,37,
2016-03-13,2016,3,13,,6.8,,1,,3.9,,14.1,,0,,,M,,M,0,,44,,35,,32,
2016-03-14,2016,3,14,,5.6,,-1.3,,2.2,,15.8,,0,,,M,,M,2.1,,41,,,,<31,
2016-03-15,2016,3,15,,8.6,,2.5,,5.6,,12.4,,0,,,M,,M,2.4,,40,,,,<31,
2016-03-16,2016,3,16,,7.3,,3.1,,5.2,,12.8,,0,,,M,,M,5.2,,33,,,,<31,
2016-03-17,2016,3,17,,12.3,,-0.4,,6,,12,,0,,,M,,M,3.2,,26,,,,<31,
2016-03-18,2016,3,18,,2.3,,-4.9,,-1.3,,19.3,,0,,,M,,M,1.9,,22,,3,,33,
2016-03-19,2016,3,19,,-0.4,,-8.2,,-4.3,,22.3,,0,,,M,,M,0,,20,,,,<31,
2016-03-20,2016,3,20,,0.2,,-7.4,,-3.6,,21.6,,0,,,M,,M,0,,21,,,,<31,
2016-03-21,2016,3,21,,5.3,,-4.5,,0.4,,17.6,,0,,,M,,M,0,,21,,1,,33,
2016-03-22,2016,3,22,,5,,-5.6,,-0.3,,18.3,,0,,,M,,M,2.4,,16,,,,<31,
2016-03-23,2016,3,23,,2.3,,-3.2,,-0.5,,18.5,,0,,,M,,M,1.6,,13,,,,<31,
2016-03-24,2016,3,24,,-1.5,,-6.1,,-3.8,,21.8,,0,,,M,,M,8.6,,10,,2,,33,
2016-03-25,2016,3,25,,1.7,,-2.1,,-0.2,,18.2,,0,,,M,,M,6.5,,12,,,,<31,
2016-03-26,2016,3,26,,3.5,,-3.9,,-0.2,,18.2,,0,,,M,,M,0,,11,,,,<31,
2016-03-27,2016,3,27,,13.5,,-2.7,,5.4,,12.6,,0,,,M,,M,0,,9,,,,<31,
2016-03-28,2016,3,28,,8,,2.5,,5.3,,12.7,,0,,,M,,M,24.9,,2,,36,,35,
2016-03-29,2016,3,29,,6.1,,0.2,,3.2,,14.8,,0,,,M,,M,1,,0,T,2,,39,
2016-03-30,2016,3,30,,10.5,,0.1,,5.3,,12.7,,0,,,M,,M,0,,0,T,28,,32,
2016-03-31,2016,3,31,,15.9,,5.9,,10.9,,7.1,,0,,,M,,M,30.5,,0,T,,,<31,
2016-04-01,2016,4,1,,16,,3.6,,9.8,,8.2,,0,,,M,,M,4.1,,,,19,,32,
2016-04-02,2016,4,2,,8.7,,-3,,2.9,,15.1,,0,,,M,,M,2.1,,,,34,,32,
2016-04-03,2016,4,3,,-2.9,,-8.9,,-5.9,,23.9,,0,,,M,,M,0.2,,0,T,36,,41,
2016-04-04,2016,4,4,,-3.4,,-9.6,,-6.5,,24.5,,0,,,M,,M,0,,0,T,,,<31,
2016-04-05,2016,4,5,,-0.3,,-9.1,,-4.7,,22.7,,0,,,M,,M,0,,0,T,34,,32,
2016-04-06,2016,4,6,,3.6,,-3.9,,-0.2,,18.2,,0,,,M,,M,11.3,,0,T,,,<31,
2016-04-07,2016,4,7,,4.6,,0,,2.3,,15.7,,0,,,M,,M,45.3,,14,,35,,33,
2016-04-08,2016,4,8,,4.3,,-4,,0.2,,17.8,,0,,,M,,M,3,,3,,20,,32,
2016-04-09,2016,4,9,,1.4,,-5.5,,-2.1,,20.1,,0,,,M,,M,0,,2,,,,<31,
2016-04-10,2016,4,10,,1.9,,-6.5,,-2.3,,20.3,,0,,,M,,M,0,,0,T,,,<31,
2016-04-11,2016,4,11,,7.5,,-1.4,,3.1,,14.9,,0,,,M,,M,18.8,,0,T,,,<31,
2016-04-12,2016,4,12,,8.2,,0.6,,4.4,,13.6,,0,,,M,,M,1.1,,0,T,26,,32,
2016-04-13,2016,4,13,,6.7,,-1.4,,2.7,,15.3,,0,,,M,,M,0.2,,0,T,18,,33,
2016-04-14,2016,4,14,,9.3,,0.2,,4.8,,13.2,,0,,,M,,M,,M,0,T,,,<31,
2016-04-15,2016,4,15,,12.8,,1.1,,7,,11,,0,,,M,,M,0,,0,T,,,<31,
2016-04-16,2016,4,16,,14.3,,2.3,,8.3,,9.7,,0,,,M,,M,0,,,,,,<31,
2016-04-17,2016,4,17,,21.9,,5.6,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
2016-04-18,2016,4,18,,13.6,,4.8,,9.2,,8.8,,0,,,M,,M,10.9,,,,6,,32,
2016-04-19,2016,4,19,,14,,3.9,,9,,9,,0,,,M,,M,0,,,,2,,37,
2016-04-20,2016,4,20,,12.8,,2.6,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
2016-04-21,2016,4,21,,21.3,,5,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
2016-04-22,2016,4,22,,16.5,,5.9,,11.2,,6.8,,0,,,M,,M,9.1,,,,3,,32,
2016-04-23,2016,4,23,,11.8,,2.4,,7.1,,10.9,,0,,,M,,M,0,,,,34,,32,
2016-04-24,2016,4,24,,10.6,,0.2,,5.4,,12.6,,0,,,M,,M,0,,,,17,,33,
2016-04-25,2016,4,25,,9.6,,0.5,,5.1,,12.9,,0,,,M,,M,0,,,,,,<31,
2016-04-26,2016,4,26,,8.4,,0.2,,4.3,,13.7,,0,,,M,,M,0,,,,,,<31,
2016-04-27,2016,4,27,,6.6,,-1.5,,2.6,,15.4,,0,,,M,,M,0,,,,27,,35,
2016-04-28,2016,4,28,,7.3,,-0.9,,3.2,,14.8,,0,,,M,,M,0,,,,,,<31,
2016-04-29,2016,4,29,,10.9,,0.2,,5.6,,12.4,,0,,,M,,M,0,,,,,,<31,
2016-04-30,2016,4,30,,14.5,,3,,8.8,,9.2,,0,,,M,,M,0,,,,,,<31,
2016-05-01,2016,5,1,,10.6,,6,,8.3,,9.7,,0,,,M,,M,5.9,,,,,,<31,
2016-05-02,2016,5,2,,8.5,,6.4,,7.5,,10.5,,0,,,M,,M,1.6,,,,,,<31,
2016-05-03,2016,5,3,,13.6,,4.9,,9.3,,8.7,,0,,,M,,M,0,,,,,,<31,
